instrument_name,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_commission,base_currency,underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta
ETH-22APR22-3900-C,0.0005,0.0003,3900.0,week,ETH,False,ETH,call,1,0.0003,option,True,211708,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3056.56,ETH-22APR22,1650479513867,open,0.0,1078.0,0.0001,0.015,0.0,83.7,0.0005,0.0,3056.53,3056.53,0.0,0.0,0.0,0.0005,348.0,164.85,,,,,4e-05,-0.00016,0.0,0.0,0.0
ETH-30DEC22-3000-C,0.0005,0.0003,3000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211711,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3146.24,ETH-30DEC22,1650479513867,open,0.26,8550.0,0.1895,0.337,0.252635,71.48,0.257,0.0,3056.53,3056.53,70.93,0.251,95.0,0.257,154.0,72.87,3.0,0.0,0.257,0.257,9.74105,-1.37306,8.62202,0.0002,0.6472
ETH-27MAY22-3500-P,0.0005,0.0003,3500.0,month,ETH,False,ETH,put,1,0.0003,option,True,211705,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.84,ETH-27MAY22,1650479513870,open,0.16,623.0,0.132,0.237,0.17396,61.02,0.211,0.0,3056.53,3056.53,58.35,0.171,70.0,0.176,70.0,63.11,,,,,3.22399,-2.69058,-2.75716,0.00056,-0.72608
ETH-24JUN22-25000-P,0.0005,0.0003,25000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211706,1656057600000,1628273980000,USD,1.0,0.0003,ETH,3065.33,ETH-24JUN22,1650479513872,open,7.06,32.0,6.9185,7.41,7.158097,131.29,6.646,0.0,3056.53,3056.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.01031,-0.01048,-44.21893,0.0,-0.99979
ETH-21APR22-3200-P,0.0005,0.0003,3200.0,day,ETH,False,ETH,put,1,0.0003,option,True,215080,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3055.88,SYN.ETH-21APR22,1650479513869,open,0.04,0.0,0.017,0.083,0.04752,64.77,,0.0,3056.53,3056.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09427,-3.05309,-0.04753,0.00101,-0.96422
ETH-31MAR23-5000-P,0.0005,0.0003,5000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211701,1680249600000,1648108860000,USD,1.0,0.0003,ETH,3197.86,ETH-31MAR23,1650479513870,open,0.68,179.0,0.5995,0.822,0.693751,71.01,0.5345,0.0,3056.53,3056.53,67.82,0.682,100.0,0.7015,100.0,73.1,,,,,11.83959,-1.21998,-39.62903,0.00017,-0.61901
ETH-6MAY22-2200-P,0.0005,0.0003,2200.0,week,ETH,False,ETH,put,1,0.0003,option,True,214664,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.88,SYN.ETH-6MAY22,1650479513872,open,0.0,1138.0,0.0001,0.0165,0.001509,82.65,0.0035,0.0,3056.53,3056.53,77.42,0.001,1400.0,0.002,789.0,86.74,,,,,0.33564,-0.89133,-0.03109,0.0001,-0.02237
ETH-27MAY22-2000-P,0.0005,0.0003,2000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211671,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.84,ETH-27MAY22,1650479513868,open,0.0,7934.0,0.0001,0.023,0.004614,82.63,0.0045,0.0,3056.53,3056.53,80.3,0.004,1073.0,0.005,139.0,84.05,1309.0,-10.0,0.0035,0.005,0.82722,-0.93475,-0.1354,0.00011,-0.03959
ETH-6MAY22-2900-C,0.0005,0.0003,2900.0,week,ETH,False,ETH,call,1,0.0003,option,True,214677,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3053.88,SYN.ETH-6MAY22,1650479513952,open,0.09,2408.0,0.0455,0.1245,0.080928,64.5,0.0815,0.0,3056.53,3056.53,62.08,0.079,100.0,0.082,109.0,66.12,,,,,2.26841,-4.70148,0.77412,0.00088,0.67537
ETH-22APR22-3200-C,0.0005,0.0003,3200.0,week,ETH,False,ETH,call,1,0.0003,option,True,211669,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3056.53,ETH-22APR22,1650479514875,open,0.0,8947.0,0.0001,0.028,0.002044,57.27,0.002,0.0,3056.62,3056.62,52.68,0.0015,1267.0,0.0025,424.0,60.74,1281.0,-66.6667,0.002,0.01,0.38534,-6.24659,0.01462,0.00168,0.1139
ETH-30SEP22-40000-C,0.0005,0.0003,40000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211670,1664524800000,1635180412000,USD,1.0,0.0003,ETH,3100.35,ETH-30SEP22,1650479514876,open,0.0,902.0,0.0001,0.015,0.000149,109.72,0.0005,0.0,3056.62,3056.62,0.0,0.0,0.0,0.0005,30.0,119.83,,,,,0.06223,-0.021,0.01015,0.0,0.00088
ETH-30SEP22-2000-C,0.0005,0.0003,2000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211668,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.26,ETH-30SEP22,1650479514874,open,0.41,135.0,0.3605,0.457,0.401034,78.31,0.3985,0.0,3056.62,3056.62,0.0,0.3545,300.0,0.52,1.0,150.27,,,,,4.50703,-1.08555,6.39723,0.00013,0.86435
ETH-24JUN22-3800-C,0.0005,0.0003,3800.0,month,ETH,False,ETH,call,1,0.0003,option,True,211662,1656057600000,1648199804000,USD,1.0,0.0003,ETH,3065.44,ETH-24JUN22,1650479514875,open,0.04,12021.0,0.012,0.085,0.035393,63.59,0.037,0.0,3056.62,3056.62,63.29,0.035,299.0,0.036,240.0,64.03,1597.0,-6.3291,0.037,0.0415,4.11058,-2.02429,1.17216,0.00039,0.25158
ETH-21APR22-3150-C,0.0005,0.0003,3150.0,day,ETH,False,ETH,call,1,0.0003,option,True,215097,1650528000000,1650441660000,USD,1.0,0.0003,ETH,3056.53,SYN.ETH-21APR22,1650479514880,open,,567.0,0.0001,0.0245,0.001033,58.53,0.002,0.0,3056.62,3056.62,49.24,0.0005,632.0,0.0015,253.0,64.92,738.0,-33.3333,0.001,0.011,0.20508,-3.15608,0.00449,0.00244,0.09661
ETH-21APR22-3600-P,0.0005,0.0003,3600.0,day,ETH,False,ETH,put,1,0.0003,option,True,215088,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3056.53,SYN.ETH-21APR22,1650479514877,open,0.17,0.0,0.144,0.214,0.177806,76.33,,0.0,3056.62,3056.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-1e-05,-0.05534,0.0,-1.0
ETH-30SEP22-2500-C,0.0005,0.0003,2500.0,month,ETH,False,ETH,call,1,0.0003,option,True,211653,1664524800000,1642775453000,USD,1.0,0.0003,ETH,3100.26,ETH-30SEP22,1650479514875,open,0.29,1292.0,0.235,0.355,0.286868,72.98,0.27,0.0,3056.62,3056.62,71.14,0.283,91.0,0.2935,91.0,76.12,,,,,6.52641,-1.46506,6.44219,0.00021,0.75344
ETH-22APR22-2900-P,0.0005,0.0003,2900.0,week,ETH,False,ETH,put,1,0.0003,option,True,213862,1650614400000,1648749720000,USD,1.0,0.0003,ETH,3056.53,ETH-22APR22,1650479514878,open,0.0,8789.0,0.0001,0.026,0.002341,66.57,0.0015,0.0,3056.62,3056.62,63.68,0.002,466.0,0.0025,314.0,67.84,360.0,-40.0,0.001,0.003,0.3746,-7.15571,-0.01462,0.00141,-0.10948
ETH-31MAR23-6000-C,0.0005,0.0003,6000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211631,1680249600000,1648567554000,USD,1.0,0.0003,ETH,3197.9,ETH-31MAR23,1650479514877,open,0.09,3594.0,0.04,0.1815,0.090625,71.35,0.078,0.0,3056.62,3056.62,71.16,0.09,7.0,0.0925,230.0,71.92,25.0,0.0,0.078,0.078,10.59012,-1.0965,5.93935,0.00015,0.28737
ETH-22APR22-3900-P,0.0005,0.0003,3900.0,week,ETH,False,ETH,put,1,0.0003,option,True,211629,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3056.53,ETH-22APR22,1650479514877,open,0.26,0.0,0.239,0.3155,0.275944,83.7,,0.0,3056.62,3056.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4e-05,-0.0012,-0.1668,0.0,-1.0
ETH-29APR22-3600-C,0.0005,0.0003,3600.0,month,ETH,False,ETH,call,1,0.0003,option,True,211630,1651219200000,1644036240000,USD,1.0,0.0003,ETH,3053.27,ETH-29APR22,1650479514876,open,0.0,20569.0,0.0001,0.02,0.001966,63.55,0.0025,0.0,3056.62,3056.62,60.37,0.0015,1616.0,0.0025,848.0,66.7,2331.0,-16.6667,0.0025,0.0038,0.48323,-1.79366,0.03449,0.00035,0.05012
ETH-29APR22-2600-C,0.0005,0.0003,2600.0,month,ETH,False,ETH,call,1,0.0003,option,True,211621,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3053.27,ETH-29APR22,1650479514874,open,0.16,2403.0,0.123,0.1865,0.151903,73.0,0.1605,0.0,3056.62,3056.62,51.33,0.149,40.0,0.154,40.0,82.18,1.0,0.0,0.1605,0.1605,0.61168,-2.60774,0.55888,0.00038,0.93233
ETH-29APR22-3800-P,0.0005,0.0003,3800.0,month,ETH,False,ETH,put,1,0.0003,option,True,211618,1651219200000,1644424980000,USD,1.0,0.0003,ETH,3053.27,ETH-29APR22,1650479514875,open,0.23,194.0,0.2085,0.291,0.245779,72.82,0.249,0.0,3056.62,3056.62,0.0,0.0275,8.0,0.0,0.0,0.0,,,,,0.30332,-1.28998,-0.87185,0.00019,-0.97168
ETH-21APR22-3050-P,0.0005,0.0003,3050.0,day,ETH,False,ETH,put,1,0.0003,option,True,215096,1650528000000,1650441660000,USD,1.0,0.0003,ETH,3056.59,SYN.ETH-21APR22,1650479515884,open,,287.0,0.0001,0.042,0.008221,59.26,0.007,0.0,3056.49,3056.49,57.84,0.008,34.0,0.0085,152.0,61.05,396.0,16.6667,0.001,0.0095,0.4755,-14.0894,-0.02192,0.00559,-0.45838
ETH-29APR22-3600-P,0.0005,0.0003,3600.0,month,ETH,False,ETH,put,1,0.0003,option,True,211611,1651219200000,1644036240000,USD,1.0,0.0003,ETH,3053.15,ETH-29APR22,1650479515881,open,0.17,255.0,0.145,0.2255,0.181031,63.55,0.16,0.0,3056.49,3056.49,0.0,0.0275,4.0,0.0,0.0,0.0,,,,,0.48289,-1.7924,-0.80993,0.00035,-0.94992
ETH-22APR22-2200-P,0.0005,0.0003,2200.0,week,ETH,False,ETH,put,1,0.0003,option,True,211603,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3056.54,ETH-22APR22,1650479515882,open,0.0,1509.0,0.0001,0.015,0.0,97.93,0.0005,0.0,3056.49,3056.49,0.0,0.0,0.0,0.0005,405.0,222.08,,,,,0.0,0.0,0.0,0.0,0.0
ETH-6MAY22-3400-P,0.0005,0.0003,3400.0,week,ETH,False,ETH,put,1,0.0003,option,True,214699,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3054.68,SYN.ETH-6MAY22,1650479515883,open,0.12,3.0,0.0895,0.181,0.128369,62.21,0.137,0.0,3056.49,3056.49,53.83,0.1235,70.0,0.1305,70.0,65.63,,,,,1.8713,-3.74046,-1.18197,0.00076,-0.77923
ETH-6MAY22-2800-P,0.0005,0.0003,2800.0,week,ETH,False,ETH,put,1,0.0003,option,True,214675,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3054.68,SYN.ETH-6MAY22,1650479515886,open,0.02,3199.0,0.0035,0.057,0.020661,66.06,0.0145,0.0,3056.49,3056.49,65.02,0.02,766.0,0.021,170.0,66.58,509.0,-21.6216,0.014,0.0195,1.96053,-4.16127,-0.3394,0.00075,-0.23995
ETH-31MAR23-1000-P,0.0005,0.0003,1000.0,month,ETH,False,ETH,put,1,0.0003,option,True,215020,1680249600000,1650274620000,USD,1.0,0.0003,ETH,3198.01,ETH-31MAR23,1650479515881,open,0.02,343.0,0.0045,0.0505,0.019092,89.42,0.0175,0.0,3056.49,3056.49,86.76,0.017,290.0,0.0205,190.0,91.14,252.0,-5.4054,0.0175,0.0185,2.57673,-0.33436,-1.72832,3e-05,-0.03816
ETH-29APR22-3200-C,0.0005,0.0003,3200.0,month,ETH,False,ETH,call,1,0.0003,option,True,211590,1651219200000,1643662020000,USD,1.0,0.0003,ETH,3053.15,ETH-29APR22,1650479515886,open,0.02,11032.0,0.0025,0.0575,0.017931,59.35,0.0208,0.0,3056.49,3056.49,58.58,0.0175,886.0,0.0185,462.0,60.41,2887.0,-5.4545,0.018,0.0305,1.66929,-5.78645,0.21539,0.00129,0.31869
ETH-29APR22-2100-C,0.0005,0.0003,2100.0,month,ETH,False,ETH,call,1,0.0003,option,True,211575,1651219200000,1646006280000,USD,1.0,0.0003,ETH,3053.15,ETH-29APR22,1650479515881,open,0.32,1.0,0.291,0.338,0.31262,103.7,0.225,0.0,3056.49,3056.49,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.09603,-0.58158,0.48695,4e-05,0.99257
ETH-21APR22-2500-P,0.0005,0.0003,2500.0,day,ETH,False,ETH,put,1,0.0003,option,True,215066,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3056.59,SYN.ETH-21APR22,1650479515886,open,0.0,0.0,0.0001,0.015,0.0,79.87,,0.0,3056.49,3056.49,0.0,0.0,0.0,0.0005,217.0,240.17,,,,,0.0,0.0,0.0,0.0,0.0
ETH-22APR22-4000-P,0.0005,0.0003,4000.0,week,ETH,False,ETH,put,1,0.0003,option,True,211563,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3056.54,ETH-22APR22,1650479515882,open,0.3,0.0,0.271,0.349,0.308674,83.7,,0.0,3056.49,3056.49,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1e-05,-0.00014,-0.17108,0.0,-1.0
ETH-27MAY22-3400-P,0.0005,0.0003,3400.0,month,ETH,False,ETH,put,1,0.0003,option,True,211559,1653638400000,1646094060000,USD,1.0,0.0003,ETH,3058.75,ETH-27MAY22,1650479515884,open,0.14,2155.0,0.108,0.212,0.148978,61.18,0.1515,0.0,3056.49,3056.49,57.18,0.1445,70.0,0.153,310.0,64.64,,,,,3.49112,-2.92115,-2.51986,0.00061,-0.67342
ETH-31MAR23-30000-C,0.0005,0.0003,30000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211555,1680249600000,1648108860000,USD,1.0,0.0003,ETH,3198.01,ETH-31MAR23,1650479515882,open,0.0,886.0,0.0001,0.033,0.004071,89.91,0.006,0.0,3056.49,3056.49,86.97,0.003,100.0,0.0055,320.0,93.08,,,,,1.29404,-0.16884,0.38302,1e-05,0.01676
ETH-30DEC22-40000-P,0.0005,0.0003,40000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211547,1672387200000,1640851260000,USD,1.0,0.0003,ETH,3146.23,ETH-30DEC22,1650479516889,open,11.58,23.0,11.343,12.122,11.714486,102.89,11.029,0.0,3056.52,3056.52,0.0,0.0005,26.0,0.0,0.0,0.0,,,,,0.41963,-0.08514,-277.7794,1e-05,-0.9944
ETH-22APR22-3300-C,0.0005,0.0003,3300.0,week,ETH,False,ETH,call,1,0.0003,option,True,211541,1650614400000,1648713605000,USD,1.0,0.0003,ETH,3056.38,ETH-22APR22,1650479516890,open,0.0,7988.0,0.0001,0.017,0.000574,64.0,0.001,0.0,3056.52,3056.52,0.0,0.0,0.0,0.001,494.0,71.12,896.0,-50.0,0.0005,0.0025,0.15464,-1.75461,0.00451,0.0006,0.03505
ETH-24JUN22-1800-C,0.0005,0.0003,1800.0,month,ETH,False,ETH,call,1,0.0003,option,True,211546,1656057600000,1643021026000,USD,1.0,0.0003,ETH,3065.34,ETH-24JUN22,1650479516888,open,0.43,1.0,0.397,0.455,0.421184,85.63,0.353,0.0,3056.52,3056.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.30046,-0.86245,2.87462,9e-05,0.95137
ETH-24JUN22-30000-C,0.0005,0.0003,30000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211540,1656057600000,1628618663000,USD,1.0,0.0003,ETH,3065.34,ETH-24JUN22,1650479516891,open,0.0,12080.0,0.0001,0.015,9e-06,133.16,0.0005,0.0,3056.52,3056.52,0.0,0.0,0.0,0.0005,132.0,172.85,,,,,0.00386,-0.00398,0.00036,0.0,7e-05
ETH-27MAY22-4000-C,0.0005,0.0003,4000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211537,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.76,ETH-27MAY22,1650479516890,open,0.01,17230.0,0.0001,0.039,0.009286,62.83,0.01,0.0,3056.52,3056.52,62.33,0.009,444.0,0.01,233.0,64.05,140.0,-4.7619,0.0095,0.012,1.76888,-1.51996,0.29542,0.0003,0.10571
ETH-30SEP22-2000-P,0.0005,0.0003,2000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211443,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.26,ETH-30SEP22,1650479516888,open,0.04,10613.0,0.0185,0.0985,0.04614,78.31,0.045,0.0,3056.52,3056.52,77.86,0.0455,100.0,0.0465,107.0,78.55,292.0,3.4483,0.0425,0.045,4.50701,-1.08554,-2.51021,0.00013,-0.13565
ETH-27MAY22-2700-C,0.0005,0.0003,2700.0,month,ETH,False,ETH,call,1,0.0003,option,True,211438,1653638400000,1648396860000,USD,1.0,0.0003,ETH,3058.76,ETH-27MAY22,1650479516888,open,0.16,250.0,0.1135,0.198,0.151624,67.2,0.1283,0.0,3056.52,3056.52,64.02,0.1485,70.0,0.156,70.0,71.56,,,,,3.0377,-2.79149,1.85122,0.00048,0.75583
ETH-30SEP22-5000-C,0.0005,0.0003,5000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211436,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.29,ETH-30SEP22,1650479517435,open,0.05,36530.0,0.0155,0.108,0.045803,69.65,0.0465,0.0,3056.52,3056.52,69.5,0.0455,1347.0,0.0465,296.0,70.01,3219.0,0.0,0.0446,0.0475,6.01398,-1.2884,2.30978,0.0002,0.21308
ETH-29APR22-6000-P,0.0005,0.0003,6000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211429,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3053.2,ETH-29APR22,1650479516888,open,0.94,0.0,0.9085,1.026,0.965184,90.15,,0.0,3056.52,3056.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2e-05,-9e-05,-1.40731,0.0,-1.0
ETH-30DEC22-2500-C,0.0005,0.0003,2500.0,month,ETH,False,ETH,call,1,0.0003,option,True,211425,1672387200000,1642775453000,USD,1.0,0.0003,ETH,3146.23,ETH-30DEC22,1650479516891,open,0.34,2412.0,0.2755,0.41,0.333608,73.69,0.3605,0.0,3056.52,3056.52,71.18,0.327,71.0,0.3415,71.0,76.68,,,,,8.29398,-1.20517,9.14923,0.00016,0.7522
ETH-24JUN22-9000-P,0.0005,0.0003,9000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211422,1656057600000,1628273980000,USD,1.0,0.0003,ETH,3065.34,ETH-24JUN22,1650479516889,open,1.9,1.0,1.851,2.035,1.936788,94.77,1.815,0.0,3056.52,3056.52,0.0,0.01,1.0,0.0,0.0,0.0,,,,,0.22435,-0.16467,-15.88962,1e-05,-0.99384
ETH-29APR22-2400-P,0.0005,0.0003,2400.0,month,ETH,False,ETH,put,1,0.0003,option,True,211415,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3053.2,ETH-29APR22,1650479517262,open,0.0,10880.0,0.0001,0.0155,0.000962,79.36,0.0005,0.0,3056.52,3056.52,71.99,0.0005,1119.0,0.0015,1062.0,85.49,4.0,-50.0,0.0005,0.0015,0.23219,-1.07613,-0.01544,0.00013,-0.0206
ETH-21APR22-2600-P,0.0005,0.0003,2600.0,day,ETH,False,ETH,put,1,0.0003,option,True,215068,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3056.44,SYN.ETH-21APR22,1650479516892,open,0.0,0.0,0.0001,0.015,0.0,79.87,,0.0,3056.52,3056.52,0.0,0.0,0.0,0.0005,216.0,198.93,,,,,0.0,0.0,0.0,0.0,0.0
ETH-29APR22-2000-C,0.0005,0.0003,2000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211404,1651219200000,1643270460000,USD,1.0,0.0003,ETH,3053.2,ETH-29APR22,1650479517897,open,0.35,102.0,0.325,0.3675,0.345124,105.12,0.3995,0.0,3056.5,3056.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.04765,-0.2925,0.46656,2e-05,0.99662
ETH-27MAY22-1800-P,0.0005,0.0003,1800.0,month,ETH,False,ETH,put,1,0.0003,option,True,211401,1653638400000,1645689660000,USD,1.0,0.0003,ETH,3058.72,ETH-27MAY22,1650479517895,open,0.0,2263.0,0.0001,0.017,0.002495,89.09,0.0025,0.0,3056.5,3056.5,85.85,0.002,516.0,0.0025,1.0,89.11,67.0,0.0,0.0025,0.0025,0.5006,-0.6099,-0.07388,6e-05,-0.02162
ETH-22APR22-2900-C,0.0005,0.0003,2900.0,week,ETH,False,ETH,call,1,0.0003,option,True,213861,1650614400000,1648749720000,USD,1.0,0.0003,ETH,3056.31,ETH-22APR22,1650479517900,open,0.06,391.0,0.022,0.0875,0.053512,66.56,0.08,0.0,3056.5,3056.5,0.0,0.0,0.0,0.16,1.0,500.0,35.0,21.2121,0.0625,0.08,0.37529,-8.001,0.10938,0.00141,0.89022
ETH-31MAR23-3000-P,0.0005,0.0003,3000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211379,1680249600000,1648108860000,USD,1.0,0.0003,ETH,3197.95,ETH-31MAR23,1650479517898,open,0.23,1274.0,0.1655,0.3365,0.236343,72.34,0.23,0.0,3056.5,3056.5,70.4,0.2295,142.0,0.2415,94.0,73.81,,,,,11.24034,-1.17997,-17.07052,0.00016,-0.32912
ETH-24JUN22-4000-P,0.0005,0.0003,4000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211393,1656057600000,1624528726000,USD,1.0,0.0003,ETH,3065.32,ETH-24JUN22,1650479517899,open,0.32,5211.0,0.28,0.401,0.330872,63.95,0.4,0.0,3056.5,3056.5,59.61,0.326,110.0,0.334,70.0,66.58,,,,,3.56811,-1.76707,-6.15193,0.00034,-0.80376
ETH-31MAR23-8000-C,0.0005,0.0003,8000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211375,1680249600000,1648567554000,USD,1.0,0.0003,ETH,3197.95,ETH-31MAR23,1650479517898,open,0.05,5447.0,0.0155,0.126,0.049084,72.77,0.05,0.0,3056.5,3056.5,71.92,0.047,176.0,0.051,220.0,73.53,25.0,0.0,0.05,0.05,7.94332,-0.83877,3.73285,0.00011,0.17274
ETH-24JUN22-6000-P,0.0005,0.0003,6000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211374,1656057600000,1624528726000,USD,1.0,0.0003,ETH,3065.32,ETH-24JUN22,1650479517899,open,0.94,87.0,0.901,1.034,0.960278,76.21,0.908,0.0,3056.5,3056.5,0.0,0.01,1.0,0.0,0.0,0.0,,,,,0.79103,-0.46691,-10.4849,6e-05,-0.9735
ETH-21APR22-3000-C,0.0005,0.0003,3000.0,day,ETH,False,ETH,call,1,0.0003,option,True,215075,1650528000000,1650355260000,USD,1.0,0.0003,ETH,3056.45,SYN.ETH-21APR22,1650479517899,open,0.03,45.0,0.0001,0.055,0.021559,62.19,0.0225,0.0,3056.5,3056.5,47.46,0.02,89.0,0.023,106.0,74.07,45.0,-29.6875,0.0225,0.0325,0.35358,-10.99436,0.0357,0.00396,0.78135
ETH-31MAR23-8000-P,0.0005,0.0003,8000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211358,1680249600000,1648567554000,USD,1.0,0.0003,ETH,3197.95,ETH-31MAR23,1650479517896,open,1.53,19.0,1.448,1.6935,1.550702,72.77,1.361,0.0,3056.5,3056.5,65.92,1.535,70.0,1.564,70.0,77.86,,,,,7.94332,-0.83877,-71.78739,0.00011,-0.82726
ETH-24JUN22-1500-P,0.0005,0.0003,1500.0,month,ETH,False,ETH,put,1,0.0003,option,True,211353,1656057600000,1624522157000,USD,1.0,0.0003,ETH,3065.32,ETH-24JUN22,1650479517901,open,0.0,13049.0,0.0001,0.021,0.004053,95.05,0.004,0.0,3056.5,3056.5,92.57,0.0035,172.0,0.0045,90.0,96.91,1.0,0.0,0.004,0.004,0.71322,-0.525,-0.14895,5e-05,-0.02342
ETH-30SEP22-9000-P,0.0005,0.0003,9000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211343,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.31,ETH-30SEP22,1650479517897,open,1.88,12.0,1.82,2.025,1.909885,78.82,2.045,0.0,3056.5,3056.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.74453,-0.42292,-39.64115,5e-05,-0.96106
ETH-30SEP22-8000-C,0.0005,0.0003,8000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211330,1664524800000,1632384590000,USD,1.0,0.0003,ETH,3100.31,ETH-30SEP22,1650479517895,open,0.01,6467.0,0.0001,0.0455,0.009872,76.48,0.01,0.0,3056.5,3056.5,75.97,0.0095,300.0,0.0105,116.0,77.32,1.0,0.0,0.01,0.01,2.28787,-0.53821,0.61738,7e-05,0.05458
ETH-30SEP22-35000-C,0.0005,0.0003,35000.0,month,ETH,False,ETH,call,1,0.0003,option,True,211334,1664524800000,1635180412000,USD,1.0,0.0003,ETH,3100.18,ETH-30SEP22,1650479518907,open,0.0,410.0,0.0001,0.015,0.000284,109.72,0.0005,0.0,3056.37,3056.37,0.0,0.0,0.0,0.0005,30.0,114.6,,,,,0.10821,-0.03652,0.01843,0.0,0.00162
ETH-24JUN22-4200-P,0.0005,0.0003,4200.0,month,ETH,False,ETH,put,1,0.0003,option,True,211313,1656057600000,1648428000000,USD,1.0,0.0003,ETH,3065.19,ETH-24JUN22,1650479518904,open,0.38,0.0,0.3385,0.458,0.389444,64.62,,0.0,3056.37,3056.37,0.0,0.0,0.0,0.513,1.0,150.12,,,,,3.04707,-1.52482,-6.70333,0.00028,-0.84689
ETH-6MAY22-2700-P,0.0005,0.0003,2700.0,week,ETH,False,ETH,put,1,0.0003,option,True,214671,1651824000000,1649923260000,USD,1.0,0.0003,ETH,3054.58,SYN.ETH-6MAY22,1650479518905,open,0.01,1555.0,0.0001,0.0455,0.013678,67.85,0.0135,0.0,3056.37,3056.37,66.54,0.013,1010.0,0.014,192.0,68.46,462.0,12.5,0.0095,0.0135,1.60104,-3.49021,-0.24029,0.00059,-0.17084
ETH-24JUN22-1000-P,0.0005,0.0003,1000.0,month,ETH,False,ETH,put,1,0.0003,option,True,211308,1656057600000,1624522157000,USD,1.0,0.0003,ETH,3065.19,ETH-24JUN22,1650479518904,open,0.0,10542.0,0.0001,0.0155,0.000894,114.24,0.001,0.0,3056.37,3056.37,106.48,0.0005,673.0,0.001,5.0,115.88,,,,,0.18842,-0.1667,-0.03229,1e-05,-0.00506
